url,movie,id,rating,title,review,helpful
https://www.imdb.com/review/rw1936872/?ref_=tt_urv,elf,rw1936872,9," I was surprised
","Will Ferrell seems like he will dive off the deep end of a 3 foot pool just to get a laugh. And, this was no exception. And I have to admit, I was laughing almost the entire time.Will just can't make a typical family movie. He injects not only humor, but humor that makes you cry when you watch. Acting like a complete kid, he plays the part of a regular human that grew up as an elf.Not knowing how to act in a human environment, he resorts to the strangest behavior. From sending his father women's clothing, to taking his date to a turnstile and running around a turnstile.Will Ferrell won me over. Much like his work ""Kicking and Screaming"", he takes what could have been a bomb and does something funny with it. I am impressed. ""A""","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw1395199/?ref_=tt_urv,elf,rw1395199,9," A cute flick that is fun for the whole family.
","This movie is a favorite of mine. Will Farrell as Buddy is so hilariously oblivious about how an adult is supposed to behave. His child-like performance truly brings out the kid in all of us. Watching him stumble as he tries to ask Jovie out made me reminisce back to my own teenage years of awkward crushes. And you can't watch this movie and not laugh. I nearly wet myself when Buddy exposed the mall Santa as a fraud. (I've wanted to do that myself, but I don't have enough guts.. Besides, think of the children.) I will admit that parts of Elf are schmaltzy, but I love it anyway. The scenes with the little girl Buddy met at the doctor's office are really sweet. And I like the happily-ever-after ending.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw1333442/?ref_=tt_urv,elf,rw1333442,10," The best comedy I have ever seen
","An excellent family film with lots of humour, great story and great acting. It is within my top five films ( I will give them at the end of the comment) How anyone can give this a bad review is beyond me. It has 2 of my favourite actors, Will Ferrel and Zooey Deschanel. Will Ferrel does amazing at his portrayal of the clumsy, lovable elf and Zooey does well at her portrayal of the Department Store Tomboy who falls for the elf. All the performances were great but those 2 shown above the rest.Lets hope there is a sequel!Anyway here are my Top fiveSerenity, Chronicles of Narnia, King Kong, Revenge of the Sith, Elf","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw1086134/?ref_=tt_urv,elf,rw1086134,8," Jolly old fun
","Surprisingly, ""Elf"" caught my attention. And in a very good way; Will Ferrell was very funny. The whole story just makes you feel good inside and makes you want to believe in Santa. Kinda crazy, I know. But seriously, I loved this movie. The acting is above average because it is just a feel good movie. So, I wouldn't say take it seriously and just have fun. I think that this movie might even go in with the holiday classics. It brought me back to the days of the grinch and a Christmas Story. Yeah, the story is a little cheesy, but it keeps your Christmas spirit going. So, I would highly recommend watching this around the holidays with your family. It's very funny and lovable.8/10","
                    0 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0978698/?ref_=tt_urv,elf,rw0978698,NA," Delightful, funny, Christmas feel-good movie *poss spoilers*
","Seems like most reviewers are anti-Will Ferrell. I don't watch SNL because it is always stupid, so I had no pre-conceived notions when I saw this movie for the first time on the big screen.I laughed when Ferrell was funny (which he was in this movie regardless of whether he is generally funny in anything else), I felt bad when he felt bad, and I was impressed that he was like an excited child about life. That's what made the movie worth watching. His character was always positive and wanting to make other people's lives better. He was so excited to meet his real father!! When he decorated the store, he was so excited!! Kids can really relate to him. How can anyone say the enthusiasm of his character was not funny or engaging? His character really was charming, so don't listen to the reviewers who just came on here just to trash Will Ferrell. Sometimes he would be sad because he would not ""fit in"" and these scenes were very touching. Some of us out there can relate to feeling like they somehow don't ""fit in"" with the rest of the world.It's true that the ending of the movie was very sappy and silly, but I could forgive this about it because the rest was so charming. This is a movie for the whole family, which is refreshing in this day and age. Anymore, Christmas movies seem to appeal to American audiences only when they are crude, revolting and degrading (i.e. - ""Bad Santa""). This movie was, happily, nothing of the sort. I have never understood why people think that being crude and gross somehow is funny. True humor is thoughtful and uplifts a person's heart, not degrades it.One of the most delightful surprises is that Ed Asner actually is GREAT as Santa Claus. Had I known he was this character before I saw the movie, I would have thought he was hugely miscast. But, he is a totally charming and warm Santa Claus.I highly recommend this movie to anyone who wants a good, clean holiday movie that has a thoughtful script and story.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0978497/?ref_=tt_urv,elf,rw0978497,8," Good old fashioned fun
","I rented this movie thinking that it probably showed all of it's funniest parts in the trailer, like so many do. Well, I was wrong. This movie was just plain funny almost all of the way through. With the exception of a slight nose dive at the end, it was very entertaining. Farrell was great as the naive elf. It did get a little old towards the end, but for kids it would be a movie that they could watch over and over again. Caan was great as the long lost father, and the story was fun and lighthearted. I would give it a strong 8 out of 10. Just enjoy it for what it was intended to be. SPOILER....SPOILERAnd the bit about the dwarf writer when Farrell met him in the office was one of the funniest gags I've seen in some time!","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0970833/?ref_=tt_urv,elf,rw0970833,NA," Instant Christmas classic! Just add water.
","POSSIBLE SPOILERSThis is destined to become another Christmas favorite along with the new film, ""The Polar Express"" and the timeless classic, ""It's a Wonderful Life.""Will Ferrell is a riot as Buddy, a North Pole ""elf"" who goes to the real world to discover his true self. His naivete, cluelessness, and innocence clash with the reality of the nature of New York City. James Caan is a natural as Buddy's real dad who's a Scrooge-like individual working for a publishing company. Buddy has managed to warm the hearts of Jovie, a mall employee working as an ""elf,"" his half-brother, and his dad's wife. It teaches us all about the spirit of Christmas (but not the real meaning behind it, though).","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0970585/?ref_=tt_urv,elf,rw0970585,NA," Spreads the Usual Dose of Holiday Cheer
","""Elf"" is a sweet, little holiday movie that tells the fish out of water story of Buddy the Elf, played by ""Saturday Night Live"" alum Will Ferrell. Buddy leaves the North Pole, and winds up in New York City, the oft chosen location for these types of stories. Following the tradition of Charles Dickens' ""A Christmas Carol"", goodness and cheer is pitted against anger and greed, as Buddy attempts to remind people of the Christmas spirit. Ferrell plays the awkward elf in a highly sympathetic fashion, providing laughs as well as an emotional connection for the audience. The plot line fulfills the sappiness expectation of holiday films, but the light, heartwarming humor of the film is really its strongest attribute. It lacks the timeless quality of ""A Christmas Story"", but it keeps from delving into the dark humor of ""Scrooged!"". ""Elf"" is a good natured film worth at least one viewing.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0970150/?ref_=tt_urv,elf,rw0970150,7," Weak third act dwarfs otherwise great film
","MINOR SPOILERSAlthough calling this film ""instant holiday classic"" is somewhat premature, that is not to say that ""Elf"" doesn't have its great moments. The only thing that keeps it from being entirely wonderful is its schmaltzy third act, which seems to give up after so much energy that the film had before and give it a Hollywood ending instead.Elf is a fresh take on an old premise of someone/thing leaves the North Pole because they feel out of place, and many viewers will probably be reminded of Dudley Moore's performance as Patch in ""Santa Claus: The Movie"" (1985). Only in this one, Ferrell's ""Buddy"" is really not an elf and so he is out of place at ""home"" but has grown up under elves and so seems out of place in the ""real world"" as well. Simple, yet effective.Will Ferrell brings a lot of the magic to this film as ""Buddy"" since he can so easily portray childhood glee and make it seem natural and make you smile at it - others have tried and been less successful. James Caan is also good as his crotchety father on the ""naughty list"" - he's got a good soul deep down but he's selfish and greedy, as you would expect a foil in Christmas movies to have. All is well and seems plausible even with Caan's character taking in Buddy since he IS his son despite him thinking he is crazy and annoying. There are some great scenes - one I really enjoyed was the mail room scene in which Buddy and a worker who looks like he escaped prison drink coffee with ""maple syrup"" and revert to drunken glee, a classic moment that made me smile. I only wish this type of scene was apparent towards the end. So what makes the third act weak? It is schmaltzy as I have said: Caan's character, who kicks out Buddy in a harsh way, suddenly has a change of heart because his other son comes in and calls him selfish before his nasty boss on Christmas Eve. This didn't work since it didn't seem like Caan cared about Buddy and REALLY wanted/needed this job and yet he up and quits. THEN to add to the cheese, there are scenes where Buddy's love interest sings and gets people of New York to sing thereby adding belief in Christmas again, thus saving Santa and therefore Christmas and therefore the world. The whole thing of Caan publishing a story from the whole thing and succeeding ties it up nicely though (and reminds me of Misery, in which he played an author -wierd), but that half hour before that needs to change since the pacing and events drag here and seem routine and cliché, which was disappointing.Also I have to add I enjoyed the claymation characters and Bob Newhart since he seemed like the perfect adopted father. I recommend that the studios remake this film in a few years but change the cheesy last third (but keep the first two) and they will then have a classic.OVERALL RATING: 7 of 10 stars. Worth a watch or two for fans of Christmas, family comedy and/or Will Ferrell, but be forewarned of a cheesy ending.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0969340/?ref_=tt_urv,elf,rw0969340,NA," good Christmas movie
","Good Christmas movie. As with other good Christmas movies it mixes reality with fantasy. It may have some funny scenes. These are the type of movies about Santa Clause that I like. I like Zoey Dascahfel who played as the department store elf. Bob Newhart and Ed Asner are good at their roles in the movie. These movies help to make the holiday season. It has some similarities with the movie ""Santa Clause"" with Dudley More. Bothe involve a lot of fantasy. There are themes in this movie about home, family and Christmas. There is also some similarities with ""Rudolph the Red Noese Randeer"". This I think is a ""must"" for the Holiday season! Hi Polly Baldwin in ST.Louis and stan paden wherever you are!","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0967411/?ref_=tt_urv,elf,rw0967411,NA," Possibly the worst attempt at comedy I've ever seen.
","I've read most of the other comments on this movie, and I guess I'm just missing something not only about the movie, but about Will Ferrel in general. I guess this movie is alright for fans of his, but from ""Elf"" to ""Old School"" to ""Roxbury"" to SNL, it seems to me that Ferrel's comedic talent is viewed as WAY more original and hysterical than it really is. I've just never seen the guy do anything that hasn't been done somewhere before, and better. As far as the film, I think it's a stretch to say that it's a ""star-studded cast."" I mean, James Caan is awesome, but can you name anything he's done in the last ten years? Bob Newhart? I'm sure his phone is just ringing off the hook. It's just sad that this is what SNL comedians do after their run on the show is over. Look at the SNL stars of the past that went on to bigger and better things. Dan Akroyd, Steve Martin, Bill Murray, Adam Sandler, Eddie Murphy, Chris Rock, etc. Just seems that all the SNL stars of the past ten years just end up doing crap like ""Elf"" or ""The Ladies Man"" every other year, and a few cartoon voices on the side. Sorry, I just don't think Ferrel is ever going to be a bigger star than he is now.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0967374/?ref_=tt_urv,elf,rw0967374,NA," Suicide Reference is Inappropriate
","What is a suicide reference doing in an otherwise great Christmas Story?It's inappropriate and unnecessary. He could have just as easily sitting on a park bench feeling lost. My 9yo saw that scene. I'm not happy...it had no place in this story. There were better ways to tell it, and I've said that how many times in this paragraph. The film is rehashed themes that otherwise work. My kid and his friends loved it. The flying sleigh scene is very well done. I loved the 'holiday spirit' meter that went up and down based on the prevailing sentiment in NYC. Rant over.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0965350/?ref_=tt_urv,elf,rw0965350,NA," A Holiday Classic
","Elf, starring Will Ferrell, James Caan, Zooey Deschanel, and directed by Jon Favreau, is a perfect, perfect holiday film. The whole thing feels like it hopped right off of a holiday pop-up book.Will Ferrell is, as usual, a comic and dramatic genius. He gets into his character so well that you instantly forget that it's Will Ferrell, and begin to think of him as Buddy the elf. James Caan is a wonderful actor. He gives so much depth into his character as Buddy's father. You can see his conflict of interest between his job and his son.Zooey Deschanel was the perfect choice. She isn't one of the plastic ""beauties"" that reign in Hollywood these days, and that lends itself very well to the classic-ness of the film.The whole thing is masterful. Masterfully acted, directed, scored, written, and edited. Hopefully generations after generations will be able to enjoy this film.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0964841/?ref_=tt_urv,elf,rw0964841,5," You sit on a throne of lies!
","This review took me some time to write, rewrite, and confirm my thoughts. Over the course of two days, I had to think about this film to make sure that I was putting my correct words down on paper. This film was reminiscent of an airplane take-off. As the plane begins for take-off it taxis around the runway (opening credits) and then gets its engines up to full throttle before eventually lifting into the air (the beginning of the film), but once in the air, we coast and outside of some brief turbulence, you have a smooth flight the rest of the trip. That is how I felt about the film Elf. Director Favreau (of Swingers fame) bursts onto this film with such raw imagination and humor that by the time he gets to New York City, he is panting for air and eventually tired of the entire endeavor. With a medium to medium rare Ferrell, Favreau starts this story with amazing imagery, some moments of classic Christmas television memories, and powerful creativity, but in the end it all reads like a Hollywood playbook. Everyone is in their positions, let's play a good game.Ferrell is a very funny actor. In fact, I praise him for the return of the 'funny' comedy with his work in Anchorman, but in this film it just feels as if he is going through the motions without the emotion. You could tell that he just didn't feel as comfortable in his role of Buddy as he did as Ron Burgundy. Farrell, and perhaps it was more the writers fault, provided no really memorable lines that the kids will be quoting for years to come nor did he do anything that wasn't already expected of him. I don't think this was his sled, for lack of a better word. Then again, perhaps it didn't work for me because he didn't have the backup he needed. Ferrell is one of those comic geniuses that play off other actors very well and some of the most memorable Ferrell moments are when he is ad-libbing with others. James Caan was a horrible choice as the father. He is cranky, yes, but not from acting. I couldn't help but cringe when I saw him at the end of this film, he was pathetic. I couldn't tell if he was interested in this film, or just needed some extra cash. I felt the same about the rest of the cast that surrounded Ferrell. Deschanel and Steenburgen were completely miscast and literally just walked through the motions spewing lines from their mouths to pay for their new car. The best example is when Zooey says to Ferrell, 'You missed' during the romantic scene. It was worse than poor and amateurish. Wasted talent from Sedaris and Richter only angered me further. The only saving actor from this entire film was Dinklage. He was hysterical and commanded the screen for the few minutes he was on literally stealing the scene from Ferrell. It was a plus in an already full film of minuses.For this film to really be pinnacle Christmas achievement, it needed some powerful writing that would just have you in your seat laughing because of the words behind Ferrell. Sadly, that could not be found in this film. There wasn't enough originality in the script to make this film really stand out. I saw a glimmer of it when the film began with some of the CGI animals, but that was lost indefinitely after the first ten minutes. When I first started watching this film, I saw it as a combination of all of our favorite Christmas programs. This perception ended when Buddy made it to New York. Riding in a cliché drawn horse and sleigh, we follow Buddy through New York as he attempts to bring humor to the simplest of situations. It felt as if when Favreau found a joke, he never let it go, nearly killing the fun each time. The syrup joke is the first that comes to mind. The second was entire Central Park episode. Everyone involved couldn't pick up the pieces from that 'crash and burn'.While it sounds like I am sitting here furiously upset with this film, I am not. I went into the film with high expectations, but was left with only medium results. Ferrell was funny, but not Ferrell-funny. He was scripted, almost to the point where you could count his beats. This was a holiday movie, but not one that will be played over and over again in this house. Overall, it was disappointing, but thanks to a little help from Dinklage, it seemed just a tad bit better. Grade: *** out of *****","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0964215/?ref_=tt_urv,elf,rw0964215,NA," Cute film, lousy infinifilm process
","The DVD I viewed had the 'infinifilm' process to see the extras. I found this process extremely tedious. If I was watching the film and tried to pause, speed up, back up or anything other than stop, it wouldn't let me. I found that this happened when I tried to do these functions while an 'extra' was showing underneath the movie via the 'infinifilm' format. Very annoying. To watch the DVD extras you have to watch the movie again, wait for the 'extra' to prompt you and then and only then can you watch any film extras. i enjoy DVD extras sometimes more than the film, so why should I have to rewatch the movie just to see them? If you want to see the extras, when YOU want to see them, try to get a version that isn't using this 'new' process.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0963551/?ref_=tt_urv,elf,rw0963551,NA," PERFECTLY PLEASANT BUT NOTHING MORE
","I am amazed that the current IMDb rating for this flick is 7.2. SEVEN POINT TWO?! That would indicate a comedy blockbuster and/or modern holiday classic, which this is NOT. Please understand that I have immense respect and admiration for all the actors involved, and I wanted to love this film, but it didn't happen for me. There is simply not enough meat on the bone, so to speak. Many cute ideas, even a few chuckles, but it is simply not a killer must-see movie. My rating would be 5.5, tops. (Apparently this was originally intended to be a Jim Carey vehicle. I wonder if that would have made any difference...)","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0943477/?ref_=tt_urv,elf,rw0943477,8," A Good Holiday Film
","Elf, is a fun Christmas film starred by one of the most famous comedians, Will Ferrell. I remember seeing this movie on November 22nd for my dad's birthday after we saw Master and Commander and I was expecting this film to be a very stupid holiday film but it was far from that. It was actually really creative and joyful, just like all Christmas movies should be. This movie really put me into the Christmas cheer and I was very ready for it. I remember posting this comment like 6 months ago but it got deleted and I haven't posted it again since then and so now here I am posting it once again. Overall, this film was really good and when it releases this Christmas I will definitely rent it.Hedeen's outlook: 8/10 *** B","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875694/?ref_=tt_urv,elf,rw0875694,10," One of the funniest movies ever!! Great Quotable Lines!
","I saw this movie the day before Thanksgiving, and I couldn't stop laughing, it was one of the funniest movies I have ever seen! There are many numerous quotes in the movie that make you want to repeat them over and over, like when answering the phone, ""Hello, this is Buddy, what's your favorite color??"" and a 1000 others! I am looking forward to owning this DVD so I can memorize all the lines in the film! AND WHAT A GREAT CAST!Philosophy: Get in the Christmas Spirit!! And laugh a lot!! Have Fun! And LOVE other people even if they don't deserve your love!!SOME SPOILERS: The North Pole scenes were great, they were a tribute to all the old puppet animation Christmas movies of the past, like Burl Ives ""Frosty the Snowman"", and ""Rudolph the Reindeer"". It brought back fond memories. Buddy leaves the North Pole and goes to New York City, and meets the real world, which brings lots of laughs at both NYC and Buddy's fish-out-of-water experience. (He is like an alien just arrived on Earth who can't fit in, and it is funny! I know that experience first hand myself.)He finds his real-life dad, who doesn't want a weird 30yr. old son showing up, but Buddy shows so much love, that eventually everyone who gets to know him, begins to love him. He is child-like, and gentle, and VERY LOVING to everyone, always thinks well of others, and puts other people first! If only everyone in the world were nice and sweet and thought of others first like Buddy! And he is FUNNY! He has strange habits he picked up at the North Pole living with Santa and the Elves, like eating only sugar, syrup, candy canes, and other sweets. It is hilarious watching him eat, and drink soda, and bake, and making paper snowflakes, and... well just everything he does is AMAZING and HILARIOUS! You have to see the movie to believe it!! GO SEE IT!At the end, it becomes bittersweet, Buddy is misunderstood by his dad, and in a scene straight out of ""It's A Wonderful Life"", he goes to a bridge to jump, but instead of Clarence the angel showing up, Guess WHO?? Santa Claus flies right over the bridge and distracts Buddy the Elf. Santa and Buddy reunite, and give jaded New Yorkers the Christmas spirit, and Buddy's father and half-brother and step-mom bond and love one another. And I won't tell you what else!!!!!The songs in the movie are great, the soundtrack was wonderful. Zooey (Buddy's girlfriend) has a beautiful voice, and her duets in the locker room and the closing credits I thought were the highlights of the film. Guess What?? The director of the movie, Jon Favreau, is in the film! Can you guess which part? Hint: He tests Buddy while Buddy eats cotton balls! The snowball fight scene was wonderful, putting the star on the Xmas tree was hilarious. Redecorating the room at Gimbel's was magical, and Buddy fighting the fake, smelly, Evil Bad Santa was GREAT!I gave this film 10/10 because it was the funniest movie of 2003 (even funnier than ""Finding Nemo"" or ""Pirates OTC"", and because I just fell in love with the film and all it's characters! And the songs! And the Quotes! Standout actors: Zooey Deschanel, Mary Steenburgen, Ed Asner, Bob Newhart, little step-brother, and of course, Will Farrell. It is his best role by far! This movie grossed almost $200 million at the US box office, so a lot of people liked it. I saw it twice myself!","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875693/?ref_=tt_urv,elf,rw0875693,8," Best X-mas movie in years
","Will Ferrell is excellent in Jon Favreau's charming comedy. This is tale of Buddy (Ferrell) a human raised by elves. When Buddy is told he is not an elf he goes in search of his father in the big city. Now while this may sound like a corny, children's x-mas movie, this is brilliantly pulled off and genuinely funny throughout. In the cinema I found myself along with many adults laughing just as much as the children. A lot, of the comedy is down to Will Ferrell's portrayal of Buddy of which i do not know of an actor that could do better. This is definitely one of the best x-mas comedies and a must see.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875692/?ref_=tt_urv,elf,rw0875692,8," Good holiday movie
","This is a fun holiday movie for people of all ages. A perfect rental near Christmas time. While not roll on the floor laughing like the usual Will Ferrell material, it does provide a few out loud chuckles. It also does a good job catering to multiple age groups. However, it is very holiday suited and not a good rental for let's say March.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875691/?ref_=tt_urv,elf,rw0875691,10," fun,and funny!better without audience participation.
","I believe this movie to be a great modern christmas flick.It is fun for any age,and even brings a joyfull tear to the eye.I never felt the urge to check out the time during the flick.The only thing I could have done without during the movie would be the idiot a few rows ahead of myself that decided he was going to join in with the christmas singing.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875690/?ref_=tt_urv,elf,rw0875690,10," Didn't know what to expect; got blown away
","Elf is an absolutely genius comedy that appeals to both adults and kids. Will Ferrell plays the title character with deft precision.  It's fair to say no other actor would have been able to pull off this role.  If Jimmy Caan (playing the long lost father) and the love interest (Zooey Deschanel) had been the least bit compelling, this might have been one of the five best movies of 2003.  I know most would say it's a stretch, but I firmly believe it.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875689/?ref_=tt_urv,elf,rw0875689,NA," Fun
","Now I am a big fan of Will from all his work on SNL, so went to see this film with much hope after the disappointing Old School. After seeing the film, I must say that I was impressed, in particular by Will's character. Only Will could pull off the character as the adopted human/elf creature he plays in the movie so well and although the second half is cheesy to say the least, it is the early scenes with Will in the North Pole that stay memorably funny in my mind. One highlight was when he got randomly run over by a car in New York.","
                    0 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875688/?ref_=tt_urv,elf,rw0875688,8," Brand New Christmas Staple
","""Elf"" from actor/director Jon Favreau is a delightful holiday movie which benefits greatly from a strong comedic performance from Will Ferrell in his first solo lead role.An orphaned baby on Christmas Eve crawls into Santa's sack without his knowledge and is taken to the North Pole. When discovered it is decided that the toddler will stay and be raised as an elf but as the years pass he realizes that he is different from everyone else and sets out to find his biological father who works as a children's book publisher in New York. And then as they say the fun begins.The humor is not aimed squarely at children which makes it the perfect family comedy and not at any moment does Favreau play down to a younger audience.Ferrell is the perfect choice for the title role. He's not over the top like Jim Carrey or smug like Mike Myers. He brings a childlike innocence to the movie but never delves into the juvenile.The production design in the North Pole sequences are quite schizophrenic with differing styles but somehow it all gels together due to familiarity. Familiarity is the key to this movie. It's a completely new story but with characters, settings and situations you know from years of watching Christmas movies and holiday specials.My bet is that ""Elf"" will also become a Christmas staple much like ""It's A Wonderful Life"" and ""Home Alone"". You'll look forward to seeing it again and again in the future at year's end.","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875687/?ref_=tt_urv,elf,rw0875687,8," Cute!
","Very cute and funny!  It seemed the adults spent more time laughing out loud than the kids did during the screening that I attended!  I was surprised to find James Caan so funny!  Liked the nod to the ""Rudolph"" television special and the movie was fast-paced!","
                    0 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875686/?ref_=tt_urv,elf,rw0875686,NA," Great kids movie, although teens/adults might find it a little cheesy
","This review contains spoilers.This movie had it's ups and downs, it had some scenes which were really OTT and some unnesessary looonnngggg scenes that dragged on, but all in all i liked it, it's one of those movies that makes you feel full of life after watching it. I'm not a really a kids comedy/xmas movie kind of guy but some of the scenes with the elf had me laughing ie- worlds best coffee (OMG CONGRATS GUYS), the dwarf getting owned and the elf using the couch as a trampoline to get to the top of the tree, GOLD.A couple things i didn't like were the relationship between the chick and the elf, i mean wtf he was waiting outside her shower, they had NOTHING in common and he acted like a complete retard, but they fell in love and had kids? o. k.second/third things are related to the ending, the retarded nature of the 'central park rangers' was realllyyy stupid. ""HEY MAN IM GOING TO KILL YOU CAUSE YOU WON'T GET ME STUFF FOR XMAS"", it seemed kind of dumb but i ignored that and hoped for the best, another thing is - the whole xmas carol singing thing, i can't be bothered to go into detail so on the whole it was really stupid but it didn't ruin the movie.I would have really liked to see more of the father's career, they kind of killed it off and it seemed like a last resort for the writer(s).I would recommended this as a family/kids movie but if you are a dull person who is fixed on reality this isn't for you. 6/10 cause it doesn't appeal to everybody's taste, but it's cool none the less.","
                    0 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875685/?ref_=tt_urv,elf,rw0875685,NA," A cheery heartwarming movie
",Elf was very very funny it is a movie for all ages. Elf will be one of the movies like Finding Nemo one of the best sellers ever. On a scale of on to ten probably a ten because it had a good message to it and it was a very good movie that will go in every VCR at Christmas time. Rating A+.,"
                    0 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875683/?ref_=tt_urv,elf,rw0875683,NA," GREAT FLICK
",Well how can I describe this movie...... It was great. Really it was. I wasn't sure about it when I went but I walked out loving elf. Its an absolute christmas classic. You gotta see Elf.  SIng and spread the Christmas spirit:) It was a great movie and I highly recommend it to all people everywhere. A MUST SEE:) Merry Christmas Happy New Year To You All.,"
                    0 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875679/?ref_=tt_urv,elf,rw0875679,NA," Fun light-hearted film with a good soundtrack that all ages should enjoy
","I saw this film a few days before Christmas 2003 when it was in the theatres. I took two children, a boy aged 9 and a girl almost 10, as well as another adult.  We all loved it!Buddy (Will Ferrell) as a baby in an orphanage accidentally ends up in the North Pole when he climbs into the bag of Santa (Ed Asner) to play with a teddy bear. Once Buddy is found, Santa and the elves decide to raise him as an elf and Papa Elf (Bob Newhart) becomes his father. Clearly something is wrong when Buddy towers over his peers and just doesn't have the innate toy-making and other abilities that the elves do.  He's told that he is actually a human being, and his real father, Walter (James Caan) works in Manhattan - and is on Santa's ""naughty"" list.The story of Buddy's returning to Manhattan is a delight for children and adults alike.  Bob Newhart brings his typical understated comedy to the role of Papa Elf that he made popular in TV shows from the 1960s through 1990s, such as ""The Bob Newhart Show"".  Santa doesn't play a major part in this film, but Ed Asner was ""the man"" to bring to life a reasonably jolly but bit ""fluster-able"" character.Buddy's enthusiasm and sappy sweet optimism is filled out with remarkable scenes of his speed and agility in working with Christmas decorations and snowballs, as well as a delightful relationship he builds with the lovely Jovie (Zooey Deschanel).  I loved the music, especially the duet of Zooey and Leon Redbone in ""Baby, It's Cold Outside"", as well as Ella Fitzgerald's ""Sleigh Ride"" and Eartha Kitt's ""Santa Baby"".  And the scenes with Santa's sleigh were exciting to see!This is a fun and relaxing film for all ages to get into a holiday mood or just to smile anytime of the year.  Young children should particularly enjoy the costumes and Buddy's antics, and I would think that all but the most jaded would find ""Elf"" to be a light-hearted and fun film with a good, retro soundtrack.  Jingle bells!   --Dilip, Christmas 2003","
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
